Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
5.685336999999999641e+00,2.891356000000000037e+01,2.482660999999999873e+01,8.643724000000000629e+00,2.663632000000000133e+01,4.453320000000000078e+01,6.504273000000000415e+00,1.657480999999999938e+01,1.023489999999999966e+01,5.321537000000000184e+00,3.271255000000000024e+01,1.005558000000000085e+01,6.509174999999999933e+00,2.657853000000000065e+01,3.611485000000000056e+00,2.659401000000000082e+01,1.319379999999999953e+01,3.534790000000000276e+01,7.983156999999999925e+01,5.291246000000000294e+01,3.235029999999999717e+01,1.840619999999999834e+01,8.304436000000000817e+00,2.748235000000000205e+00
5.754382999999999804e+00,2.896854000000000084e+01,2.457817000000000007e+01,8.956127000000000393e+00,2.638241999999999976e+01,4.490811000000000064e+01,6.808582999999999608e+00,1.624294000000000082e+01,1.017990999999999957e+01,5.289411999999999558e+00,3.387346000000000146e+01,1.049848000000000070e+01,6.294037999999999577e+00,2.722917999999999950e+01,3.631304000000000087e+00,2.773600000000000065e+01,1.304236000000000040e+01,3.488092000000000326e+01,7.994973000000000241e+01,5.298528999999999911e+01,3.239833000000000141e+01,1.843195000000000050e+01,8.312302000000000746e+00,2.749328000000000216e+00
5.828160999999999703e+00,2.900207999999999942e+01,2.430430000000000135e+01,9.297415000000000873e+00,2.611085999999999885e+01,4.525238000000000227e+01,7.150453999999999866e+00,1.593867999999999974e+01,1.012105000000000032e+01,5.265666000000000402e+00,3.506145000000000067e+01,1.102741999999999933e+01,6.075946000000000069e+00,2.785011000000000081e+01,3.621726999999999919e+00,2.898204000000000136e+01,1.286403999999999925e+01,3.439965999999999724e+01,8.001273999999999376e+01,5.305512000000000228e+01,3.242199999999999704e+01,1.843913999999999831e+01,8.319375000000000853e+00,2.749788999999999817e+00
5.905566999999999567e+00,2.902662000000000120e+01,2.404085999999999856e+01,9.652825999999999240e+00,2.587049999999999983e+01,4.561319000000000301e+01,7.489137999999999629e+00,1.563537999999999961e+01,1.006963000000000008e+01,5.236170999999999687e+00,3.617248000000000019e+01,1.157518999999999920e+01,5.891605000000000203e+00,2.838770999999999844e+01,3.625125999999999848e+00,3.020043000000000077e+01,1.269034000000000084e+01,3.392936999999999870e+01,8.010000999999999749e+01,5.309362000000000137e+01,3.244917000000000229e+01,1.846180000000000021e+01,8.324538000000000437e+00,2.751107000000000191e+00
5.979664999999999786e+00,2.902311999999999870e+01,2.378234000000000137e+01,1.003763000000000005e+01,2.561521000000000114e+01,4.596564999999999657e+01,7.858481000000000272e+00,1.534681999999999924e+01,1.002410000000000068e+01,5.200695999999999763e+00,3.730471000000000004e+01,1.217248000000000019e+01,5.711371999999999893e+00,2.887250999999999834e+01,3.626867999999999981e+00,3.142933000000000021e+01,1.250816999999999979e+01,3.343833999999999662e+01,8.017645000000000266e+01,5.313271999999999906e+01,3.248105999999999938e+01,1.846346000000000132e+01,8.326399000000000328e+00,2.749492000000000047e+00
6.045863999999999905e+00,2.900336000000000070e+01,2.353072999999999837e+01,1.043091000000000079e+01,2.537393000000000143e+01,4.628916999999999859e+01,8.245955000000000368e+00,1.507249999999999979e+01,9.973290000000000433e+00,5.168904999999999639e+00,3.834452000000000282e+01,1.281441000000000052e+01,5.548687000000000147e+00,2.930861000000000161e+01,3.618297000000000097e+00,3.263329000000000235e+01,1.231634000000000029e+01,3.294617000000000218e+01,8.021367999999999654e+01,5.317663999999999902e+01,3.249237000000000108e+01,1.848442999999999969e+01,8.336130999999999958e+00,2.749859999999999971e+00
6.114006999999999969e+00,2.899843999999999866e+01,2.327784000000000120e+01,1.084221999999999930e+01,2.511964000000000041e+01,4.668646999999999991e+01,8.637427999999999884e+00,1.478463999999999956e+01,9.918784000000000489e+00,5.148869999999999614e+00,3.939529000000000281e+01,1.348656000000000077e+01,5.400198999999999749e+00,2.965596999999999994e+01,3.640331000000000206e+00,3.394236999999999682e+01,1.212078999999999951e+01,3.244834000000000174e+01,8.027701000000000420e+01,5.323342999999999847e+01,3.252895000000000181e+01,1.849360000000000070e+01,8.339078999999999908e+00,2.750986000000000153e+00
6.182943999999999996e+00,2.895720000000000027e+01,2.302593999999999852e+01,1.127152000000000065e+01,2.487068999999999974e+01,4.696011000000000024e+01,9.055756999999999834e+00,1.452659000000000056e+01,9.871798000000000073e+00,5.127975000000000172e+00,4.039844999999999686e+01,1.420912000000000042e+01,5.266255000000000130e+00,2.993464000000000169e+01,3.635940999999999867e+00,3.518245000000000289e+01,1.193727999999999945e+01,3.196274000000000015e+01,8.038268999999999664e+01,5.324598000000000297e+01,3.253303999999999974e+01,1.849944999999999951e+01,8.340994999999999493e+00,2.750255000000000116e+00
6.251386000000000109e+00,2.892745000000000033e+01,2.279310999999999865e+01,1.171102999999999916e+01,2.462555000000000049e+01,4.729064999999999941e+01,9.485746999999999929e+00,1.427901999999999916e+01,9.830716000000000676e+00,5.108253000000000377e+00,4.138813999999999993e+01,1.498483000000000054e+01,5.133829999999999671e+00,3.019695000000000107e+01,3.647492000000000179e+00,3.647744000000000142e+01,1.174202999999999975e+01,3.146545000000000059e+01,8.056082000000000676e+01,5.333124999999999716e+01,3.257417999999999836e+01,1.852396999999999849e+01,8.350047999999999249e+00,2.753258000000000205e+00
6.305350999999999928e+00,2.887330000000000041e+01,2.253544000000000125e+01,1.215685000000000038e+01,2.434281999999999968e+01,4.750482000000000227e+01,9.909430999999999656e+00,1.401065999999999967e+01,9.777141000000000304e+00,5.082612000000000130e+00,4.231665000000000276e+01,1.576431999999999967e+01,5.008936000000000277e+00,3.034280000000000044e+01,3.655162999999999940e+00,3.779520000000000124e+01,1.152101000000000042e+01,3.093169999999999931e+01,8.054461999999999477e+01,5.333561000000000263e+01,3.257189000000000334e+01,1.852307000000000059e+01,8.352830000000000865e+00,2.751790000000000180e+00
6.363890999999999742e+00,2.882924999999999827e+01,2.230164999999999864e+01,1.261489000000000082e+01,2.409086999999999890e+01,4.776722999999999786e+01,1.034957999999999956e+01,1.376482000000000028e+01,9.727061000000000845e+00,5.058773000000000408e+00,4.323660999999999888e+01,1.662762000000000029e+01,4.888811999999999713e+00,3.048580000000000112e+01,3.642266999999999921e+00,3.910448999999999842e+01,1.130577000000000076e+01,3.040921000000000163e+01,8.062197000000000457e+01,5.339721000000000117e+01,3.259541999999999717e+01,1.854700000000000060e+01,8.359116000000000213e+00,2.751850000000000129e+00
6.416764999999999830e+00,2.877335000000000065e+01,2.207532000000000139e+01,1.307900000000000063e+01,2.381355999999999895e+01,4.796838999999999942e+01,1.078744999999999976e+01,1.351805000000000057e+01,9.670362000000000791e+00,5.030260000000000176e+00,4.408277999999999963e+01,1.749121999999999844e+01,4.785039000000000264e+00,3.054303000000000168e+01,3.678803999999999963e+00,4.041371000000000180e+01,1.109103999999999957e+01,2.986498999999999882e+01,8.069370000000000687e+01,5.339466999999999786e+01,3.261355999999999966e+01,1.854843999999999937e+01,8.359194000000000457e+00,2.751431999999999878e+00
6.464844000000000257e+00,2.869462000000000046e+01,2.184397999999999840e+01,1.352499000000000073e+01,2.356522000000000006e+01,4.813403999999999883e+01,1.122162999999999933e+01,1.327979999999999983e+01,9.651077000000000794e+00,5.002958999999999712e+00,4.490142999999999773e+01,1.838806999999999903e+01,4.686785000000000423e+00,3.056953999999999994e+01,3.663539999999999797e+00,4.174242000000000274e+01,1.086355000000000004e+01,2.932771999999999935e+01,8.074559000000000708e+01,5.348127000000000209e+01,3.263642000000000110e+01,1.856859999999999999e+01,8.368975000000000719e+00,2.752441999999999833e+00
6.506720999999999755e+00,2.865802000000000049e+01,2.163438999999999979e+01,1.397489999999999988e+01,2.328969000000000023e+01,4.825549000000000177e+01,1.163641999999999932e+01,1.306002999999999936e+01,9.614622000000000668e+00,4.978664000000000200e+00,4.567342000000000013e+01,1.930160000000000053e+01,4.595690000000000275e+00,3.053980999999999923e+01,3.668795999999999946e+00,4.304872999999999905e+01,1.064893999999999963e+01,2.879381000000000057e+01,8.083616999999999564e+01,5.354352999999999696e+01,3.266989000000000232e+01,1.858744000000000085e+01,8.373889999999999390e+00,2.752928999999999959e+00
6.543211999999999584e+00,2.858873000000000175e+01,2.144488000000000127e+01,1.439864999999999995e+01,2.302893999999999863e+01,4.833241000000000298e+01,1.203886999999999929e+01,1.284795000000000087e+01,9.580482999999999194e+00,4.949760000000000382e+00,4.637519000000000347e+01,2.020333000000000112e+01,4.512475000000000236e+00,3.048664000000000129e+01,3.676579999999999959e+00,4.428255000000000052e+01,1.043923999999999985e+01,2.825856999999999886e+01,8.095171999999999457e+01,5.360108000000000317e+01,3.270233999999999952e+01,1.860888999999999882e+01,8.382180999999999216e+00,2.754315000000000069e+00
6.571574000000000026e+00,2.852918999999999983e+01,2.125249000000000166e+01,1.479587000000000074e+01,2.277583999999999875e+01,4.838745000000000118e+01,1.240118999999999971e+01,1.264612999999999943e+01,9.548662000000000205e+00,4.928341999999999778e+00,4.700455000000000183e+01,2.108838000000000079e+01,4.431935000000000180e+00,3.041280000000000072e+01,3.676665999999999990e+00,4.545015000000000072e+01,1.022334999999999994e+01,2.772241999999999962e+01,8.105544999999999334e+01,5.362626999999999811e+01,3.272616000000000014e+01,1.861238000000000170e+01,8.386312999999999462e+00,2.753588000000000147e+00
6.599025000000000141e+00,2.848533000000000115e+01,2.109190999999999860e+01,1.517249999999999943e+01,2.253126999999999924e+01,4.841512999999999778e+01,1.275464000000000020e+01,1.244298000000000037e+01,9.529356999999999189e+00,4.907238000000000433e+00,4.758829000000000065e+01,2.195168999999999926e+01,4.362072000000000394e+00,3.031255000000000166e+01,3.677601999999999816e+00,4.660314999999999941e+01,1.003053000000000061e+01,2.721065000000000111e+01,8.117036000000000229e+01,5.370457999999999998e+01,3.277783999999999764e+01,1.863202000000000069e+01,8.392077000000000453e+00,2.757111000000000089e+00
6.621018000000000292e+00,2.846184999999999832e+01,2.093716999999999828e+01,1.552397999999999989e+01,2.230467000000000155e+01,4.839054000000000144e+01,1.308285000000000053e+01,1.227739000000000047e+01,9.507611000000000701e+00,4.886416999999999788e+00,4.815641999999999712e+01,2.278810000000000002e+01,4.294380000000000308e+00,3.020796999999999954e+01,3.696648999999999852e+00,4.767739999999999867e+01,9.860016999999999143e+00,2.670937999999999946e+01,8.130951000000000306e+01,5.380275000000000318e+01,3.282688999999999879e+01,1.865229000000000070e+01,8.404353000000000407e+00,2.757349000000000050e+00
6.636073999999999806e+00,2.839744999999999919e+01,2.076477999999999824e+01,1.583596999999999966e+01,2.206852999999999909e+01,4.830590999999999724e+01,1.336827000000000076e+01,1.209307000000000087e+01,9.496311000000000391e+00,4.860379000000000005e+00,4.856938999999999851e+01,2.357621999999999929e+01,4.228023999999999560e+00,3.007787000000000077e+01,3.697645000000000071e+00,4.866698000000000235e+01,9.683920000000000528e+00,2.619347000000000136e+01,8.132795000000000130e+01,5.380194000000000187e+01,3.283760000000000190e+01,1.865839000000000070e+01,8.405058999999999614e+00,2.756308999999999898e+00
6.656659000000000326e+00,2.835155999999999921e+01,2.062516000000000105e+01,1.612770000000000081e+01,2.186349999999999838e+01,4.821132999999999669e+01,1.365709000000000017e+01,1.193021000000000065e+01,9.477121000000000350e+00,4.841593999999999731e+00,4.902488999999999919e+01,2.437181999999999960e+01,4.175100999999999729e+00,2.994657000000000124e+01,3.713032000000000110e+00,4.963895999999999731e+01,9.524805999999999884e+00,2.570651000000000153e+01,8.142625999999999920e+01,5.386637000000000342e+01,3.285972999999999900e+01,1.868127000000000137e+01,8.411754000000000175e+00,2.759030999999999789e+00
6.669705999999999690e+00,2.832078999999999880e+01,2.048593999999999937e+01,1.640213999999999928e+01,2.166224000000000061e+01,4.809561999999999671e+01,1.391859000000000002e+01,1.177846000000000082e+01,9.481654999999999944e+00,4.825351000000000390e+00,4.941208999999999918e+01,2.512272000000000105e+01,4.124183000000000376e+00,2.981625999999999976e+01,3.721817000000000153e+00,5.055201000000000278e+01,9.379547000000000523e+00,2.520810000000000173e+01,8.153632000000000346e+01,5.391353999999999758e+01,3.288383000000000322e+01,1.870233999999999952e+01,8.416684000000000054e+00,2.761197999999999819e+00
6.682233000000000089e+00,2.829174000000000078e+01,2.033188000000000173e+01,1.664799000000000007e+01,2.146099999999999852e+01,4.793397000000000219e+01,1.415577000000000041e+01,1.162636000000000003e+01,9.461809000000000580e+00,4.802018000000000342e+00,4.976239000000000345e+01,2.582535000000000025e+01,4.070600999999999914e+00,2.966233000000000075e+01,3.718837999999999866e+00,5.143048000000000286e+01,9.237481999999999971e+00,2.469622999999999990e+01,8.158637000000000228e+01,5.394660999999999973e+01,3.289321000000000339e+01,1.869952999999999932e+01,8.417929000000000883e+00,2.760679999999999801e+00
6.687026999999999610e+00,2.823755999999999844e+01,2.018451999999999913e+01,1.684791999999999845e+01,2.127637000000000000e+01,4.772975999999999885e+01,1.437406999999999968e+01,1.147089000000000070e+01,9.454748999999999626e+00,4.781582000000000221e+00,5.002788999999999930e+01,2.650580000000000069e+01,4.021592000000000056e+00,2.952316000000000074e+01,3.742560000000000109e+00,5.221638999999999697e+01,9.117722999999999800e+00,2.419422000000000139e+01,8.160541999999999518e+01,5.396931000000000012e+01,3.292658999999999736e+01,1.871718999999999866e+01,8.421796999999999755e+00,2.759908999999999946e+00
6.696702000000000155e+00,2.820908000000000015e+01,2.005243000000000109e+01,1.705337000000000103e+01,2.111304000000000158e+01,4.755539999999999878e+01,1.458150000000000013e+01,1.132984000000000080e+01,9.460751999999999384e+00,4.765538000000000274e+00,5.032721999999999696e+01,2.719153000000000020e+01,3.978696999999999928e+00,2.939358999999999966e+01,3.730589000000000155e+00,5.300910999999999973e+01,9.008430000000000604e+00,2.371216000000000079e+01,8.175399000000000171e+01,5.404243999999999915e+01,3.296242000000000161e+01,1.873396999999999935e+01,8.428613999999999606e+00,2.762077000000000115e+00
6.706483999999999668e+00,2.818205999999999989e+01,1.991679999999999851e+01,1.721978000000000009e+01,2.096019000000000077e+01,4.734962999999999766e+01,1.479194000000000031e+01,1.119980999999999938e+01,9.461691999999999325e+00,4.753218000000000387e+00,5.061308999999999969e+01,2.782886999999999844e+01,3.940329000000000192e+00,2.926734000000000080e+01,3.739634999999999820e+00,5.377467999999999648e+01,8.924524999999999153e+00,2.323593999999999937e+01,8.187582000000000448e+01,5.408979000000000070e+01,3.298870999999999754e+01,1.876249999999999929e+01,8.442574999999999719e+00,2.764369999999999994e+00
6.718149000000000370e+00,2.818985999999999947e+01,1.978592000000000084e+01,1.736794000000000082e+01,2.083877999999999986e+01,4.715509000000000128e+01,1.496986000000000061e+01,1.108134000000000086e+01,9.458690999999999960e+00,4.739652000000000420e+00,5.086332999999999771e+01,2.846088999999999913e+01,3.905228000000000144e+00,2.916027000000000058e+01,3.746553000000000022e+00,5.451279999999999859e+01,8.851233999999999824e+00,2.278860999999999848e+01,8.202271000000000356e+01,5.417258999999999958e+01,3.305281999999999698e+01,1.879419000000000040e+01,8.458662999999999599e+00,2.767787999999999915e+00
6.724827999999999584e+00,2.814639999999999986e+01,1.964534000000000091e+01,1.748081000000000174e+01,2.071280000000000143e+01,4.694530000000000314e+01,1.513993999999999929e+01,1.095736999999999917e+01,9.457997999999999905e+00,4.728292999999999857e+00,5.108062000000000324e+01,2.903091999999999828e+01,3.863869000000000220e+00,2.901963999999999899e+01,3.753890999999999867e+00,5.518865999999999872e+01,8.796836000000000766e+00,2.231726000000000099e+01,8.205553000000000452e+01,5.427074999999999960e+01,3.308630000000000138e+01,1.881441999999999837e+01,8.472134000000000498e+00,2.772082999999999853e+00
